retweet_text,sentiment,hashtags,lang
colors possess language without words frame onsundu brown frame ompisholo dark brown frame ompof httpstcodcfxbyzkkv,0, ,en
morning dr mike nkuna launched mall called morena mall township mmabatho mahikengnw httpstcos pffwu hg,1, ,en
new national health act amendment proposed south african government attempt normalise sort httpstcodolmgehtsa,1, ,en
recvd news cable thieves apprehended eldoradopark community members near kliptown primary last httpstcomrxbkvked,1,eldoradopark,en
illegal foreign nationals steal cables amp consequently dark must worry httpstcotkgzavycjp,0, ,en
cia burned large food distributors california amp oregon less day apart take note httpstcottkzi p il,0, ,en
sifiso meyiwa brother late senzo meyiwa says investigating officers handling brothers case threate httpstcoygbhdwnxph,0, ,en
sgadi everyone celebrating pirates win night guy randomly tweeted senzo sho httpstco lonwme ba,1, ,en
kelly khumalo said ordered somebody clean house senzo meyiwa killed blood bu httpstcokfp bbj du,1, ,en
moment black culture let us take closer look term christchrist last name personit httpstcojrt wnfjr,0, ,en
immigration officer immigration counter tambo arrested allegedly facilitating th httpstcozoitwhyz z,0, ,en
ubuhlantikraal also plays significant role spiritually used african spiritual temple httpstcoeamgpd,1, ,en
democrats republicans supporting increase police budgets syracuse polic httpstco vlo utuqc,1, ,en
eskom supplies electricity seven countries dont get loadshedding us stage n httpstcoxlhvm eyc,0, ,en
impossible fully give back mother earth gives us much every day every minute every second httpstcowvi qd gl,0, ,en
daylight armed robbery bullion trader caused panic among citizen remarkable team work httpstcofdk kztwd,1, ,en
plethora events amp politics name great men none willing follow path shown h httpstcofnlfqs nn,1, ,en
saraswati mandir sanstha yearold story struggle success success century centenary struggle httpstcomrqqdukbrd,1,success,en
cyber criminals become organised running illegal businesses right nose poli httpstcoaljluazdkn,1, ,en
anyone wants power backup system power laptop routers fan etc please inbox rehanumfernando c httpstcojlygm awm,1, ,en
true story machang httpstcom cuhrktp,1, ,en
arent stepping lets take stock gota cant go back us doesnt citizensh httpstcol xyjarwmf,0, ,en
update imfnews talks best news imf front initial talks gone according plan httpstconbzxcnomck,0, ,en
following submission report court morning special police team inquiring ramb httpstcoltcn yko,1, ,en
enough blame placed cabal economic advisors accountable policies lead us httpstcom agc jttl,1, ,en
harassment early morning pickmelk original hire lkr locations went one location home httpstco kvzpvvig,1, ,en
scoring odi century australia late s easy task try scoring two three days httpstcotuwk dz jd,0, ,en
reliably learn police hq looking white toyota land cruiser v bearing registration cas originally use httpstcokgxbodbppx,1, ,en
david gray aap wisden photograph year award image josbuttler leaping high httpstcoq wtbvcapf,1, ,en
born late s spend almost years preschool grade ol al university internships ju httpstco ck luto u,0, ,en
carrying large wooden cross back jehan appuhami started walking katuwapitiya church towards koch httpstcorxnmqmiz q,1, ,en
walk poor illegalhawker infested footpath th kataria marg mahim leading matunga road stn unde httpstcomsmyc dpi,0,illegalhawker,en
u r young tell ur siblings amp u hv kids twitter tell follow dese handles right b httpstco dibmv vm,1, ,en
good httpstcorlmzrwtlzn,1,امپورٹڈحکومتنامنظور,en
cafe positive asias first cafe run entirely hivpositive people httpstcodcyjycg a,1,hivpositive,en
bjp highcommand wants detailed explanation httpstcoohdimjvv r,1,bjp,en
nfhs data shows indias population eat fish chicken meat regularly blunting bjps att httpstco qophjv os,0,nfhs5,en
bjp leadership facing uncomfortable qu httpstco y nnjipi,0,bjp,en
nine metro stations new gariaairport route httpstcowu aysqvqt,1, ,en
mathugama pedestrians tunnel opened child without politician good things starting cha httpstcomjvnxg klh,1, ,en
remember take even single stone protesting want reason retaliate peaceful protest httpstcoa x qjjwc,1, ,en
things arent solving dollar crisis tourists able buy necessary medical insurance visit httpstco kw ssc,0,srilanka,en
forgotten comrades making historically significant moment colombo middle class first time history httpstcovuymzdgfy,1, ,en
quote earlier even much experience organic fertilizer still dont know httpstco kdq wgc,1, ,en
huge number lawyers currently mirihana police station assist protestors arrested httpstcoidm ahusam,1, ,en
well think heard wrong lka srilanka fuelprice meme httpstco yeaihxf e,0,lka,en
lonely planet names best beaches sri lanka read httpstcoqcrgjhbkto httpstcohfqgvyqhjy,1, ,en
ecopark newtown remain closed three days beca httpstco gnivc x,0,ecopark,en
nfhs data shows indias population eat fish chicken meat regularly blunting bjps att httpstco qophjv os,0,nfhs5,en
bjp leadership facing uncomfortable qu httpstco y nnjipi,0,bjp,en
caa primeminister gives speech bengali win ove httpstcot jh u xf,1,primeminister,en
sharp covid spike delhi delhi records new covid cases inder arora explains spike infectio httpstcoip npljw d,1,covid19,en
rajnath singh cds rawats last rites done full military honours lost contact chopper pm bipinrawat,1, ,en
resignations refused media minister dr nalaka godahewa says handed letter resignation two da httpstcoaeyz pqekr,1, ,en
asitha muthukuda many awards including best teacher award asia joined protest today httpstcofldim gqht,1,srilanka,en
love ltte genocider gotabaya free tamileelam httpstcoh geovejcb,1,genocidergotabaya,en
happy birthday eyesmile prince lee jeno httpstcocpwkudsvjc,1, ,en
captainmiller black cheetah navy captain ltte controversial concept pan httpstcovdy hjce j,1,captainmiller,en
thoughtful exploration series recommendations making du higher education better indige httpstco k eoiucm,1, ,en
cheap tactics slpp gotabayar government pretend protestors interrupt public life order mak httpstcomrbhz wef,1, ,en
year old uncle know holding hunger strike support gotagohome movement encourage httpstconpxxxrxlog,1,gotagohome2022,en
socalled celebrities go gotagogama take selfies give voice cuts fun artists revolu httpstcogmlrnmlden,1, ,en
actor jehan appuhamys march cross started near katuwapitiya church demand justice easte httpstcoeervsiivvz,1, ,en
island editorial executive presidency stupid httpstcookkb jsvf theisland httpstcowskcdlvcju,0,theisland,en
thoughts exactlywhile id say bit late party still better late never guess httpstcotid e xxqb,0, ,en
mathugama pedestrians tunnel opened child without politician good things starting cha httpstcomjvnxg klh,1, ,en
long take country went imf times past appoint financial legal advisers httpstcobqzzyyukro,0, ,en
politicians paying mistakes however much attention paid wrongdoing advi httpstcojs qq mkj,0, ,en
massive crowds galleface last night reminds powerful united srilanka wanted keep forev httpstcoszlk qxo x,1,srilanka,en
welikumbura yes definitely need country small child rights head ope httpstcoig ewh vn,0, ,en
screw hiru tv making fun struggles boycotthirutv occupygalleface gotojailrajapakshas httpstcok rdttg mx,1,boycotthirutv,en
saw photos elsewhere dont stupid people tourists bring muchneeded foreign c httpstcotrqf acjyw,0, ,en
sad truth million knew youll voting yet youll chose vote family loo httpstcosydlithrkc,0, ,en
shavendra silva tells intelligent sri lankans support armed forces like war terror war crimesaccuse httpstcopzmskls q,1, ,en
tamils muslims dont need placard holderswe want justice denied usif gotagogama serious httpstco p pilyl f,0,gotagogama,en
latest tamilguardian sri lankas protests solidarity inclusivity well past httpstco vwe ugf,1, ,en
ranil wants noconfidence motion postponed rajapakshes always got trusted savior,1, ,en
st amendment fails meet tamil demands httpstco ael zupw httpstcomcvoa m k,0, ,en
fast us get maliban amp orange juice fast us even monyou ignor httpstcoma rnkjd,1, ,en
article undoubtedly worth reading w exception para criticises tnpforg view indo httpstcocev ebmd m,1,lka,en
absolute nonsense state star class hotels even dog wouldnt stay two photos taken last week httpstcoqqotzvyhd,1, ,en
today marks three years since horrific easter sunday bombings took lives batticaloa colombo httpstcowr cqhtqty,0, ,en
hour blackouts witnessed multiple parts country due coal shortage situation may get e httpstcosodlg mvue,0, ,en
great enthusiasm amp passion really commendable sir excellent u silenced patrabut httpstcolgrp b sw,1, ,en
great httpstcolpovdazxod,1, ,en
salute u sir mukeshsharmamla ji proud u httpstcou qtla lqp,1, ,en
amitshah reportedly holds meet delhi bjp amp bjp indicates backing larger demo httpstco tauoipm,0, ,en
years agoonly vital medical supplies received mullivaaikaalthe lka ministry defense im httpstcokp s nbuko,1,lka,en
regularreh ever thought second economic sanctions imposed north east years httpstcoarcnnxch b,1, ,en
sri lanka govt given military diplomatic power kill tamil tigers along civilians httpstcofzpdkfjgdy,0, ,en
youth seeks better roads gets slap congress leader slapped youth asked roads village httpstcom uw zngsu,1,congress,en
virtual worlds ugly reality maharashtra cyber cell officials experts warned social media users httpstcoaosm alcrg,0,maharashtra,en
sharp covid spike delhi delhi records new covid cases inder arora explains spike infectio httpstcoip npljw d,1,covid19,en
karnataka cm bommai contractor suicide action taken preliminary inquiry report cm httpstco rqnt xcy,1, ,en
good news students university grants commission allow study two degrees heres httpstcoichikrvjuh,1, ,en
whats fireproof waterproof strong enough build houses could never guess omgindia httpstcovcinsnhozk,1,omgindia,en
hate violence exclusion weakening beloved country path progress paved bricks b httpstcogaawkrbzdv,0, ,en
public life private life secret life choose right people one,0, ,en
sumy region completely free russian forces sumy oblast governor announced facebook region clear httpstcoixj y esb,1, ,en
mirror live youtube watch us x devices smartphones desktops tablets smart tvs httpstcojn brlqwyo,1, ,en
always great catching potus thanks youre help even americans get access quality httpstcoq cz vavg,1, ,en
stupidity considered patriotism unsafe intelligent issac asimov,1, ,en
give thanks want though already,1, ,en
delhi lift fines wearing mask ddma decides away fine wearing masks public place httpstco uwx xeoo,1,ddma,en
bangalore turns pink morning walks httpstco iaaxvvxdw,0,morning,en
top story hour mirror fuelprices hiked across india petrol prices crossed rs httpstcoe cnyqjxd,1,fuelprices,en
train mind calm every situation,1, ,en
roadmap contains proposalidea set along major highwaysweve dissemina httpstcoxqnhy cugm,1, ,en
true true munawarfaruqui lockuppwithmunawar httpstcodfxhvry z,1,munawarfaruqui,en
far freepalestine httpstco j dnhrnqf,1,freepalestine,en
breaking six people killed blast restaurant somalias capital mogadishu ambulance service official httpstcodg uobinf,0,breaking,en
looks weird nails biceps whole new way stimulate growth httpstcocsbrjllq r,0, ,en
least people killed others wounded blast rocked mosque afghanistans n province httpstcou iskfqvm,0,afghanistan,en
netflix fans lavish praise new series rare per cent rotten tomatoes score httpstcopp infpusr,1, ,en
breakingviews musk wealth pours fast twitter use httpstcoxuot wu n,1, ,en
first covid riots floods kwazulunatal nzn province south africas gateway indian httpstconggmngncwh,1, ,en
want thank everyone kind words gestures cristiano ronaldo georgina rodr guez write httpstcojt bchhb b,1, ,en
